Address,aggregate_score
0xA94d923e2356478E6aA8dB7e0bfE4710b0B5bdeD,2
0x9F298D2f27D98DdA3399230bef6c366b032004e3,10
0x0EBBFC8d21809FdA013520670B51BA7dfD440FB7,2
0x0816293e80B95c10Ad22E69125F106B2e4aad960,1
0x15512162D3836348F3A50d052A103A77aba7E3F1,1
0xb5D31E8512D1D0b048Da53832a36d56fB200CA3d,0
0x7b611fb9712994f974BadfaFE870b92fCbAfE241,10
0x2b10A59BCe017170D83537c1D0eFfDF8A1610645,1
0xd2739d594375F7A00009871A1e760664758d9A26,0
0xc46663Ce2685fE4CCbC4D50E8F9248a2f09081Fb,0
0x8E7CA75Ec4506DFeeb7aC2E6Ac5B371f4952B995,0
0x5ca3aC6F62630474A66cd42Ec30B2F7721795B12,1
0x0EBBFC8d21809FdA013520670B51BA7dfD440FB7,2
0x7f00D98671df30A5998dfE3633a8a608d92d66c7,4
0x436300E983bF0972083b253D9ec1E686e5f7393d,0
0xB1Feded6B23fA032Eb29C092729B586941D692b2,2
0xD4c1C67f1FF0495c3437F68FEB2ec53543Af2e4f,1
0x2e79B75EB6f080480C0bf97A75fF7CfDEb5C3D77,1
0xE88caBdF46d7031AD18bF47BeCECD462C2cFF3e8,0
0x57C848d0fAc5B874f3Eb0595bdCe64df66De7c8D,0
0x9aF6532C4A8710C5Ab060162753b5087df0f2Ab5,0
0xb61997Ca2a6ad58fF17973Db1E748785ccDAB0Fd,0
0xD3FbCA45EBC4B1fF0A1423B9911Fa049fcF2B980,0
0xe507c0dC76A5f995466F76b216d357F860D13406,0
0x29d25f171EDfD17B5bB0b66628fB5286b7D29aea,0
0x178C804D46b1dF6364E80C11c36712294e657DB6,0
0x8bd994EBF165A48A6AA7c2A9Da5d7e628A30342B,0
0x5159dD11378Bd23d800198A7e2C3775861B0045b,0
0x90a0437BeDDb4B8B21D095b678F53E36A02F6033,1
0x178C804D46b1dF6364E80C11c36712294e657DB6,0
0xd0B482602F674156C5ef41D8be630Ac37F4EeF86,0
0x23d64AD1869dc7FeF15eeCf2e385262e9Bab6feB,0
0x88Bd70773CAF7CB7EDA20e1117D3f411cc3F5625,0
0x143A5a2ac3378B55149baCd2E760065FbFF066e1,0
0x58B0cE017526970C591eE13eAACeBf391616DD6b,0
0xA01Fe39c54c756572d267290E1bA1A054734DB81,0
0x5954F19fEe340DebE85F247b61D7d425a071142e,0
0x8bd994EBF165A48A6AA7c2A9Da5d7e628A30342B,0
0x61eb21000bb2c7dfE6374a8f6E638E8127AC0E0e,0
0x3B0F627E5051c40Cf2787C9cd954E40a3d44E753,1
0xedA17E0A0B1635BC91ED5830A56F3C340aa0F5f9,0
0x6eb5310330D11Bb1F8DdB2FF32F91C82e358d79D,0
0xfdf3B3B1cfE5f4967DabA1719693d589Ba790c1c,19
0xA01C87FBf7E6d84AA83d1946A6d54D4efE288cAB,0
0x83e24A61453BE16FD4fb8f3C33f63E7cdB7abC80,0
0x970E8FFdc43d29534E62C6d63B5c0DCEDc4a4c60,0
0x268EF519eDBf507Ed9fF31a3EaE96c82cBE1bb0b,0
0x156B58632D8BA7BE86ebdee7B828A5476d8EFbd0,1
0x8b7e4F191D13efE59cCDF935f62Eb515b220A6A7,0
0xE579D21D0b282C255A58D6fbDb61A4b6afA6eD8b,0
0x70D5400Be5Fa1Da4E92C912d11584E96512906C9,0
0x68F2b5E05E17Ba03C38f820F9c223bAfc98C8300,0
0x3578BB26e08f47e78621B3877286316ce10F40A0,3
0x11f6a1b61B931AB27620b9e036A5393FeE4b29FC,1
0xf1d02aC5085D4C2103087D2e978DA76A5e5cC5eB,0
0xCA99d35880CE5F6c62EbdC82bdAa02A8EA96101F,1
0xd0793C144c7E09c3D7e0da7a8384c31D0577f838,2
0xF27B8Df9cd8376EE6972eD3734664B86ffF9b3A3,0
0xE579D21D0b282C255A58D6fbDb61A4b6afA6eD8b,0
0x11B9dd6d3129Eb740011b1A948aDCbCB67758a10,12
0xf431aB16BebA0bCCd66dE3290b89E47313677233,0
0xAd306172A362EA30246ade8E46158FC4710D4798,0
0x2d36B8bD4323861C455e776E1030A25D86741d0a,0
0x05Db53c17C0aD22541397A851A4Cc64932755186,2
0x81E2De25e1b89D46A52b1BD009e4309d1c74c7e2,0
0x603F9f25ea89F465E36E2E9a9eB13289F0e7DaE8,4
0x2A3Da5f42b8bD71f061A9dACbc1ce679adfFBdC8,0
0x915D72Fd6Cf53c34D6b7C238be60a79d5214C452,0
0xF994eA7814b1641AAdF17097049dfc404089e52D,2
0x3977318f07F3c7136395397d97b710d0241A2A2E,0
0x53f792e5442E7454BFc2c01Ac8A62976B4d35EbD,0
0xE153506be4c07413d0aDf68844a13058deA61325,0
0x457c711437E730Bf9aB95a2AAa907b679f984448,0
0x0F8a2298Bb31e3399083b398f945fE1Bb1DEEbeb,1
0x6f6A09D781FA217aDe765ACa417961544ee57ed0,0
0x4C0EEfc3c9EC198ee27a7682c32BAd98028E17cF,0
0xd97B638E59a1B5b3d995Ead94bB2b2BCE33aAd16,0
0x3D508ef57A693328196396b4e6F247872E4C45bf,0
0x20AC3C63CE13ff43880fd8A1c6F42f1466c18591,0
0x8648bf28B9a10c63b9dcefE789f3EEBf24fa0De0,0
0x83Ec7Ec8284d833a486cE2C8122475667EB5BC59,0
0x7a40E4513e337430678F1A0811207C788A7c08D2,0
0xaa24C3e5AcA09A3A4Bb712a36A3ff15e26F9ee87,2
0xAbE13671099b1eaA23B839cd46EDB0DFFa3f1f87,1
0xD5B2BceEaaaCCb2Bf152207F7E8c4AbCAa7D5881,0
0x940A991F280F43f354209804e7A914EB8bEAf86f,0
0x711Dd0d80ccF63f367729B1C9A6a92356787aaDF,1
0xe53dB4F5B7D765431F21ea56A4ADeba81FF1334A,2
0x8b9eA54E89F15Cd9B8a2Ba4c2aE07bEc937e9137,0
0x3D18eE9F21Fe28989902c48a3eA46a6838c2617f,0
0x15eFf1695bffF792469ABFDB5356a040aD762d97,0
0xE951D6Ed0f9d9F4898bae91960Ed640698fb233A,0
0x7487e9af633e284E4305442CAA9087E87e78043d,1
0xc84AB5000d34A853231d6cE90a28431106f4ca55,0
0xA01Eb89517AF8ea5755F288d3D35630F9D6315a8,1
0x22CF16eff51131eF57a287dcb7d719587c9478E3,0
0x69394D9Fb0CF4edaB537804d8eb1639B07471ec4,0
0xFda23D6358A2e2a40bBf35489b9cacECCA0E18f9,0
0xd6dC3772CC7A339fBF22A6EF8530adC37edd9032,0
0xF2445B5688cdA8e18aFE4dB89d3C6Eee54b66A65,0
0xb2ce6799A717860343248ee802BCDDDf1906E959,0
0xf29393374a20AF6a64C3211b208dCAF5a966365D,0
0x9a8c1E9fedFF7Ef50bCdC70D2db093bdA969B83E,5
0x4b774Ffcbe3812969ceB9ce6EEcB8b17022dafd7,0
0xFE5694378bE6014b1aeF799782D98a736214012b,0
0x964686a6cB1efD9eCD7b53086C24D0AAC53e0c69,0
0xe945A26136A8D3CC453C697111507E072693097A,1
0x66911f0d4C73A9189Ed29ecAFC1514236F51dD45,6
0xE132B39bBf546CC3f52A49c0EC779Ad0A6EaB609,0
0x2158521c398367866907c6836d54F4C26E6886FA,1
0x45237267E5550047de6dDF3FE78296a55E0903dc,0
0xcDc6B75fc900e836DdA02B2179573a75329E8d8C,0
0xc54A1038F2FF3790f5f0f447bBc52B77D81080AF,0
0x9749EeD9fe2027697c755d906c1Ae70af44e9A92,6
0xA8cbB4D947B6c76631A4D1fc51dF52dFeA125FAa,0
0xbCc0d852bdF4d69f5Df17acB07bbb27767e49321,0
0x8678b5b38B74495c381ab4Cb53752C8425509B27,0
0x45551927f49A53Cc380412fc7B39C7548E4ddcCF,0
0xa0a05e137139836C124625dcFA8b3D7e6F685415,1
0xF2445B5688cdA8e18aFE4dB89d3C6Eee54b66A65,0
0x215a715742b9d2Be893E6fa19EAa28d7f3a2c50E,0
0xC30e6905e260b1c4126B080cc445F67de2b52717,0
0xEae6c87a111473F9b58b4776556a99beea038EE5,1
0xbCc0d852bdF4d69f5Df17acB07bbb27767e49321,0
0x364056980867D1655897299889BcA4E7D465b395,0
0x8033f8628Be2F688399EeD64a6Cd8d127E96693A,1
0xE05702d2F3BE4b31Ce68bfa8B6449098DC9eA5BF,1
0xbB077895aeE1F4B89bB56f79030cb700AEE47EA8,0
0x913a0b5ac166DB99B00fC82eC1116bde4662f96a,0
0xe33f1860Eb6B335F0F961c95952e29941D09b5f7,29
0xed68D814862ac98170C28Ff83aa79b6BCe154102,0
0xE3564A3EB945BEFfEb75EB416AB88135fcb36180,0
0x50338aF19BEC4221A5C77EceeCB705C96DfB80DD,0
0x3e320de39978f8c471e2ec08B591EBcC5DDEf7ee,5
0xea3549a358cEE7854C111AC888dE7BcCc3D55C2c,2
0xF935Fb60eaD7A6B03e805574D8fce63b5F8fC9Da,0
0x8c90e009A6567eA39fE1443Ae3aB03c0EB80Cc11,1
0x2C02CC43ed64Ad9E7072e70CCbdF8F9A6F10b2C4,0
0x99a6F7B4079dD389FaF82d1c0416BD406F2635dF,1
0x3cB55222160655ceb2bF5De0A898f6BA4e1A2ba9,4
0xe344fc4cea80b80f43E0c4E165f310D8aAD2077e,2
0x863e57b535e1E7e2c9099713243cCeC802af984d,1
0x98A2C885073D08295666Eb08191dD2fC573e8f56,0
0x5f73D755c628d31aE824aB7c2B4Af2a5A6DD869F,0
0x9Cffb8D1dc6E80cC71Cd2181A323e638dd124005,0
0xDFc31A52143325237D8053D93d1299163c6d4576,0
0x7b75d4E1F7e1c705e751FdF43675879C53e09D6a,1
0xBeeB32e8e57D4E9E726960Da3F6174EB1C96AB31,0
0x14eb9caB504E2C4e75068BD2670cD3CDAEcAce62,0
0x1Ee8693F05d7334c7F198DD7dba8D313c9c55885,0
0x025F8a23d5BE041B91fB059091eb143197488056,45
0x119BB0C3Ddb2495CF69F8cC0a70A0F943F889BDE,0
0x82588b70Cf466cc6b9c933787b2FA2c8cbB4224a,0
0x03B22F6243dbb188898C2146151B09FFf1d9d4AC,1
0x8B9DE4fcA99D4C95C909A225945497B18C49cD16,0
0x22F3185db0a560F9106D7C84d4A2Ee0255A0aafD,1
0x999D066912D95BCC669f61a1B2BA087534B93685,0
0x9c08A64692468932E78da3D323FDa2b818ba6cEB,0
0x3cC3B8b2b0a5b60857D42e7c54Cc24dAb01aDE96,71
0xe6d8Ee57384a50033e52a64C5d64AfD7bD1d820d,0
0x0e86E604cE320E0a227B748d62c5eC4523825e3F,0
0x14eb9caB504E2C4e75068BD2670cD3CDAEcAce62,0
0x0c5DE2ceA47b50e1231d9dCEF5218fEc363973a9,2
0x174221F616A6A2e62c191FC6FEb3B89b581D1b86,0
0xeFF874FCce17E3CC63331CAb0346B03845356301,2
0x60c0e5e23790a7b9b38A095D8C6291a88A23E6B6,0
0x00000BEc592Ec7c143c73dc85804962075827ECc,1
0x835485f1f08E641266786Ad56a70789C6Bf2D1b9,1
0xB6D7E6628A6d0D706B5e7E3b078Ba2B9c214FcDe,0
0x4800d56D90A2eE686fcCBD239f058A3ff9C5D065,0
0xd7A79B748f1642E159D813CcC3079bDA8F18773e,0
0x1CfD540BaAA092124d8bfb29DbD5762BD80f1b56,0
0xa9cCEADE5073A83b948023707e80277C47a724E2,0
0xaa6F3d9e5CE9D1451BD73a21a7983d27a96C1fCD,0
0xCf563A9F2bB762Ff34cA7d3B9A0179dCcB6ddD42,0
0x865bcddbcC11a803261bAA286f71bF8f559FAac2,5
0x96c9ec696D4a44c1E6221638d0B9A27eF0b4A160,1
0x9055a75DC5E0389B85Cdf0aB8253a13eC9D44B47,0
0xd00165800aE6126B6198a816232039689A52A788,0
0x583EaC77322C7d0d7bB381938eBd0eba978380E0,0
0x504DfA0afB62D0AEE79332B7eDbeFe6816BA7982,31
0x0De21CF18B9aa84460d228b805173a5912a66464,0
0x4dF301Aa6A5B06Ae8B25e197d94722edC5f8baaA,0
0xE25E0372A62278C55dA79803F5518d92692FB706,0
0xa4AC9eeDcFd278d6F6b3A42dD3e216dEF4ea1cb4,5
0x713c16f062Bbd1f4B365B18CD98642c6c95C5B7b,0
0x61f3E8b0E194D8Fe3F6ca2d6FB4Dd46b19F8ae6F,1
0x2e4c4ca65fd9381c7c9E674a2d33F73A8463D652,0
0xC5FABb3dF8881e0654da79584805EE694F2AFcB7,0
0x91992b7372D1d6fb380B84b9eDF3B13706765a39,0
0x887014462D81893F716CfB7Aa392Ba8E20c08DaD,0
0x0034E7b3B215711420De5bCE17b2efBCD37C1031,1
0xa1562071BEEBf0D778312263D0936c707E12964a,5
0xF16305Dbc9fafDb87822C0042790836b3C6788C4,0
0x48bC9F838550656618B86054ECBC30Fcd54c006D,0
0x326fEAef39EC24c729Bc9181accE1a5c28aaFe57,0
0xc6EFdB57b3E5E3958e40362FAc8dff6d7895093C,2
0xb87ae35b126500B1382c85c465a29349160a3366,0
0x3CB821a16fB02098254E3b70a35069BFbC9edE3f,0
0x8eE91320d01E9F551e7A6aEb0EA662d443Da7c00,0
0xD804eDb35D367B1A877B3544E85B16c96681A775,0
0x88EBf406b3ac3a6D75ff00F762A2D668a76CA0E9,0
0x0CCfA1c3441F3fEbDcEE067bd1Cbe3af7BBB614b,2
0x5563Db9858c9462396af6d3193c826dbA1e1Da51,0
0xc6F38CA3B9F12a7C9B17c6d8E832779adC4F548D,1
0xacA1a21784090255882c860967AC156569e8af17,5
0x0DE3f84782427380c6588A9dCA8675A5c40893Cb,0
0xF8759f7F4762B49627E65B589C12dfCbb3BDE37F,0
0xf08bCA7Ffc99fCDeDf97814243564A6C4d7Ce56d,0
0x8eE91320d01E9F551e7A6aEb0EA662d443Da7c00,0
0xBB4a1bC4346204121DB5590bBa2a6a8fF1A04A7C,0
0xE2172D4A0255FB4C9AD037Fef2CE9E9532510B31,0
0x27AaBbC2eCf2c495DCF08512db0388cE211E32B5,40
0x24381906d1c2a461620902fD0c0370Cf296083Bc,0
0x84BC1729B8C81425074D007f1F67D3500640805e,0
0x35d6608fB9400e747866658dc071f9b8d9c30C8f,0
0xE9Bd34bf7FA65988cEae405F239D01135c1F6b01,1
0xa5505b597185EB4db0280fDfec039cb8bEa4ad55,0
0x62AB1cD519EAfdB64AD685A686c6f5d67A544Ad2,4
0xEa2FC2ED571daF216cd30FDD71f310109d6bb318,0
0xA6ce75B2b5B2669b5AF14D1B3C59058621e92e96,0
0xCe388921187d97387563d131C1F756d46594492f,0
0x8EDeAe4e41CeA245C2E4FaAfe490ec9cc1Cae9C4,0
0x3C4ab48a4d03d04DF10f34098bEe869E5495AaF5,3
0xA2893bcd20B386af5cCc846d4b08D146fA8A4bC6,0
0x9601BE692890D8eF5fd4949FBEf4EAA84B596296,1
0xc0229733799A32FCBDA487554867239B341bF958,0
0x8a5714369a0ac83E1f6e2043B578e702c0293C43,0
0xA9abf4F35792d1e01FfD0023fd54aA6ab659630a,0
0x287D1951D071602b377BDbEa4f47DA8D200D8196,1
0x75dF10d7a8c6EC2c2002f30C5ed7e7C0D9a551ec,3
0x08553679999DbAE5936AdF927f7cf23fbc0B56E4,0
0x9F7e322177fdA6fa29eb3BC52E5575daF49c5472,1
0x906F8d0f5368F140398128168287F6F960B2e591,1
0x7D7fdA374aB3eDf5EA8c36f131F20C43D8d9d739,0
0x862b79Eaa4e1936A576E02DcB51300608634aaA2,5
0x76282a2d0371118Ec586C6c203005e090F365cDD,1
0xD1D19541D049E9238490a3720396d9F56577feE2,0
0x1f8231Ef50E99D361B5252A24EC2eC44285367e1,0
0x21021638FcC2d847F63a6DA5371C923880093B0C,0
0x15Ac8889E4EF60e8563ba528f67D7fb606b75cFc,6
0xbe4409940e98e5Cd858C7C0D2d2fD4A170bE3133,1
0x6d394fBc3B64472002f94A0a190B287dAa66E86F,0
0x2820A2b534eC948412699074389EDF8aab88aD30,0
0x47DF368Ea705f5bf7658a6E445829E973df44368,0
0xa49e66ae1EA23416832aaC1EC1577dFa8d988d20,0
0x4065de123cF18E9C4aB7DA18DB21518285eA164E,0
0x7c55ca711ef15D9d195db786CD5aeAD20CD28644,13
0x904FfB88b06DBcF805363e2a33A5f14aeF26b765,0
0x0c7fbf60D4ea0151b02bb7A672e79c48a58bA600,1
0x4632bc6680E686c4a83A2d1eF4bed820a33517c8,0
0x3fe6A02AB20dE8bf34fEFc106D72D7094C8C4404,6
0x86a4C63C361634EF4FEd4D64d861F978d467218f,0
0xC690D4283e66D953656417bd867EAea807E7B428,0
0xBCcFA11b09F67B27d38a7CF437f45334A9b4f9DA,6
0x8e25cDa79DE06b4ec1f0713A75cEC104621B8E72,1
0xe11990F70e8B5f746aEFc3C1D8d9c5c996C6755b,0
0x25D35ADD44Eea6592B96217C5263db9bE9837632,0
0xf72cf3Cdc92a2c714EEF8c80954E4Bb339b19235,3
0x76f0f370916b8FA80d1fF132a1ad0E2a7A6c5265,44
0x6e6f1e4cA553A1364F824e2ed0a5af50d74ffa7F,0
0xCC660c5D19411c79979e86fC2d05d5a348d6C9A9,1
0x2243243732586e4db64B31fB582E1eEf2d291bdE,0
0x95a4dD73DE6bD524766b32b55573806eE4DE3CcE,3
0xbebE0884B605a3e596EbEE503b7352311f117d19,0
0x862454d4005ea8B977C6b13791f1D31062AB4208,1
0xE33eF1c980cd02DB5427F22E398F64b9c91CbEbf,0
0xE57410d12D7c1cBbaD80D337B32e5917dA18d569,0
0xb43EC66c6325A66A4b880466EA9f1E38eb387F20,0
0xC95dD9707924c7EB0af3229EBf3988b18b8055B4,1
0x2F570CD0129B2C14Ee89de4686C64A3ECa1e53d9,0
0x10324535c8F40591c24cD8748C582EcaAd028c70,1
0x47400da4c778655E7E8b4c72557289321Dff098d,0
0x09AC5692cCE7E83429b299C3FA0df8E2B06b30f5,0
0xf938097bd64b0f9C969983B361a07EdFE9143552,13
0xcC52f72c0813e1aDA3E4ACaCD57d7fFeca3620Ec,7
0xa20F1cC92103F348F2699a71b62C9586c9f9BbaF,0
0x5045f0fFD1c474755EA8b524BDB84325C5713520,1
0xF921Bd77E005c39453343aF36Fbc08bB5c4C5A37,7
0x18EB616abb21e46174D670225D132f99083785fb,20
0x97B31eC61aF5b32bD1aF75CB7fF14f71659F1c51,0
0x8290fc8b2D8b4AB924723dFf59C2b473B9db9116,0
0xf72cf3Cdc92a2c714EEF8c80954E4Bb339b19235,3
0xaeF1Ab153AaA6Eb147CE6566A62A99b0FAD2224e,0
0xb1CBB88aCddB2b54F3D18125fa988276751B4d42,5
0x81ed446D922B53ab24bCe07Aee8469e2B4B4B436,0
0x575597DfA1A5fbce5271ffc71fDddF7eb668deEC,64
0xc92a0E6513394658a918e2E2F1624663c59419C8,0
0x1004BE7B5DBb2708CeE6f42530ceFf34c1C687B3,10
0xdCDeE67F1381ce9d0DB945B1B7F1267Ce1fF0086,0
0x93569Db5d16A49D8ff926065b570D74C3f0134c8,0
0xdbA5F5D4b3fE8C73e9F9CC43d46867b2cf191d54,2
0x000000006F457c0f8F560333d9c2877287d92a92,0
0xA5053a52e129FdBd86380fB3f33C1aF94BFf4Dea,0
0x000a3583F9c2fA35eD8b9adB8d977BB6486e5555,0
0x9055a75DC5E0389B85Cdf0aB8253a13eC9D44B47,0
0x1036a290Dd1429564FA3A7E430d65087CDFBfe95,1
0xBc591834A835603741a49F6744FD53D140e6e752,2
0x44C3d634e5E6d7af748349EF94a03Dc7029a7e11,0
0xdbA5F5D4b3fE8C73e9F9CC43d46867b2cf191d54,2
0x2b9A40E9e4Ce6Ce54EE4f61068856885d6098B25,7
0x9AAb913b963CfFd0AD7a445aBdDBD4F41E88b81C,1
0x71c063E5252b1D44A8B03892b5BF8f385d1480a3,0
0x5ef8426d78D0bB2AECDca7d3043c158C85417CB8,0
0x7b19E81F86B7DF0907f0125BE03931a224a3b160,0
0xFFf42FAaFb0a7d6e5D95e9FE6A6Da06ecb142400,0
0x2a10216181c16a3bBf32d684E6364FCa37d3e3e7,1
0xED4A59031e82296ED0Ce0E3E1Bf0020A5570150d,2
0x35485dE2D797d1ad12D5E676acF432C528dF6163,0
0xFf1A172Ba60F1bA4f5a15B94F0f97D91caA4BE55,0
0xA1E8a511A0eEc1BC94e51D656F722234048EA9D1,0
0xD920AF54662E86f329da602873FD0DfE6D86982A,0
0xE878C61D69C9A1e3108Ee19dcFE8F8AFf3ED67cF,0
0xfaAF73fA076f0Fe2fc4Cf432ec8711276b007c35,0
0x4a0f4801EDDB825d712f33D6E8121739Ab646B5F,0
0xa2dB796F0b89dB0d4C1a0b94213E4878b2e9B36B,15
0x69E9Af83edF0Ea708f6FAa57AD1fc8711e1B3125,1
0xF85f7230D69553C3Aab5d35D4523659Bc59d35BE,0
0x9980B494602E08DAace4fFd7838926AB973CF8D1,0
0xaeF8a2854BA81729ea9cACf03d84555C72A67E87,0
0x325B38bFD989ed85079135573e0e361ca7A2f44E,0
0xFF1b8a648E0A38C2451991b2971a7Bacb1c216aC,0
0xaeF1Ab153AaA6Eb147CE6566A62A99b0FAD2224e,0
0xdB15Bdf8cEA613A4008FcbE859C7f0B4E7c3d6b3,0
0xea70AA26C59D16E7a650F3a977670Fa0B5867eEF,1
0x009B7D94ae71C183a72c2d1d4a7b64f0c09b64B7,0
0x90A8e1680F08f89e797Ff5cC31C63075F8A58a69,0
0xaE8bee6dD0b735dA1E87589E5B738B729CF11C8E,0
0x3b8e55Ac6b70F23e1628526c0C79bFBe5dD70484,0
0x45859319D9A362f2146d0431DC30aB8f0ef1Be73,0
0xbc8e577f95F977F5f5f77209A474Cbd10e936B3e,1
0x09A669C37f473cCB46fF5Ca8360f3841D170dB08,0
0xC314F40D38EC78815ca9ACbDbC87160A64aB9871,0
0x7cBB836C818247C2e2B7F1C29A1083f4E2195416,0
0x42634b5DB7afD4e287Aa2C37B5deeCCC41eD00B4,5
0x90552Ca53592DfA96C887400DDAB964B2824FF02,0
0xBbC1ad3289b0129151B2792826B38f015C661F0F,0
0x345f14BEc1592975cD7881377255A5aa054D8D1D,0
0xC6c762eD923a0bf6D9aBf44E4FcA0dC7d90a945B,0
0xD2915907fCc7cac8a8f3AB802A0b60a0C0B04C0a,0
0x0Bb3Af56acA11237A5E7e8Cf1c2eD395B0095721,0
0xc640cCcCE6809fcDFAdC467F533cE68d3fb0A72C,0
0x7A7A6A3B541b14d81B46e798cc032a2E440E5a53,2
0x2FFee698560e2c5B4BAd52251FFc0632B450Fe0A,0
0x19555b4d3439E9A1b62338cF01B3a5AC899E52e5,1
0xdE5E2386cb5b845dC747Cd8dB56732B4132b4601,26
0xDc8Bea5BAe340F418e1A078A4f2e7E09a2A77709,0
0x01291849cC904161603C1c60fF86658AD7eAdB8d,1
0x9655B3bA7ecd90Da1B41da42c9487B5eAc32677D,0
0xCF78FA71344fDE2337311b3C44A772DE1D7E76e3,0
0x8f27363Bbca8D365fcba017Bfc884923c782E95A,0
0x93fb8f7945C9aE70269e8f44a8DE239dcc3F9940,0
0x2cf59965D7978C5E7a5712eA5d49Ddd2Ec6A2D8a,0
0xf210aB19EFa4210210015d49ea7AB47fD2ca9441,0
0xCC9b92B8103369Fa4a159812433A3A643A02C9B0,1
0xd4adB5eD478eFA8AeF538E608dFB29d853a51177,0
0xfB43d81E71Cb6310BEd2e1af3aE597FB0d1B0Ae7,0
0x518d1bDCcAF05df7ef0bc68c1f5F8Fe01D75DF20,0
0x796f2498FbB3726a2773A97309B6A1240043f4eD,0
0x4549B09a055A70CB191D4732fEf36a11Cf12E472,0
0x3FF29Bd92212b2A8560F9673E4Aa984e30C13Be2,0
0x3DCd315a71BBB40580d43ff9260f45eaA8D3D9b5,0
0x93fb8f7945C9aE70269e8f44a8DE239dcc3F9940,0
0xc8d4359ab615073d86C4010bf6DeEb550b1a86A4,0
0x2955E3AfaAe84579B99d2afca71ba21C68948155,0
0x67928372E025316f5B21F8fEa5029027EB7D7415,0
0x4B615DFefAaC3FBeeC0f27C84CC140deDf5Af88c,0
0x62Acd6e7BFb5dBE4CaaD96Bfb3Ad8c96924e02F3,2
0x944767B324D8e82DA56608BA62E857CeD15e7E18,2
0x121E1573B7C6c15Aa4C036d54BFd2974Cf38a163,0
0x8b0865eE38cCe87B581606c449E955c0692F65F2,0
0x48F433785c42bDCF27Dbb29EA0A129ad3D7d2A9B,0
0xE28f24BF27CFEC65621894Ea70Edbc23D73CF1fa,0
0x2B8520A829B8df84329dE3cb01633C3d5BFCA9E3,1
0xc672f3cca8Ea59ff55996b803987Ac86B64Ca363,0
0x7d919E7Cac5acf2E672190250ad208E7734856b3,0
0x6a1AB09e473db9213AA21341046c273a22D7C74E,6
0x37DeDC7bfa4bD5cC38660d75be8380Ee4De89aa1,6
0x7C1A642A3666644B604F9b0DFEbCF9832B0Bf21f,3
0x705C2C374e8284010649e0DFb62246Fbb98e9F3D,0
0xd3aB254867D652Fa62c01ff33aFe212A2Eb53b05,0
0x8550f19756e1B461EE12e50383A2739DdE4c07B8,0
0x0ACF97A4860D52D987500F8370Fd9C304199e2d5,0
0x4bdB944260e227D2d532Bc055c9CDBE4FA493031,0
0xC3B00DA833210d7fA04CAfFcC4521dFE982aE587,0
0x33d875a3b4B8d146dD080BBaDf7FB28aB03F63Fd,0
0xe90e71f662722fC4cB14c53C628217EEefD77a0b,4
0x4dF75a77C434F882437b29fad280918bDd86B2C3,0
0x77924FA9eF685BB728716770154eA654d9D954ad,0
0x65223b270E189c8B03De207a713a0785A23119e8,0
0x905dDa1b8D7f2b54eBD2D6f491A89B27916a23A4,4
0x99F99Ec050203AF9641666A2093f2d2537A4D675,0
0x46C84d363a31e30907CC4C56c60944D960272eE8,0
0x11969A7462E63f604A84219373206FfbbA597bC7,0
0xDd483C594eE9ad7F06875617AEFC098a81e54ED2,0
0x9287a370C6D2AaCa66A8bA3d9fc5a01BCc90F661,2
0xA947dD040f8B0aa3f1F390e25327d85759C8d0c0,0
0x14C6A3Fb0fa46A43d01DC7426D7c27cf8C71c10a,1
0x3f165F0B35C9dcCA2c74B6a8E62ef41b175197f9,1
0xe550Ff4c89712409f9d70D0A5cc434A145237881,0
0xB6C8f86F8a47275ba6715d32BB69b44acd0cf936,1
0xb9Dc3b7C361d111d5c8143B64977b3f68328e905,0
0x565b0Ba49c0b8E658e488ea1d3C1888D8D35d367,0
0x38F0e547f6F617967b88043DD77195514eF85EDA,0
0x071b975245bDfE7f9E2d685FfDAfEA14e148C6AD,0
0x25bAe1B44961a4D3509B8149621FD55f5e62c227,0
0x9B4C0bE7e5d75a99c60786457eC6A7aA3a745d96,1
0xeD647b92B99D3597994A601ac3Ea24F40D03C5A5,0
0x71c9c0A6789D691d936818467c3AdD0D261C9531,0
0x628c16DF2C3b5404844F7A7aE2aB0685D6748DFe,1
0x6363C4959cD23c81713cA8115e217f94681F9FB9,0
0x843CD522F61cD9F9D8f7F0e61a69849886a2Be0E,0
0x6364a36e7bCBf79d2F70b7525e868321796F9D8A,0
0x70db5Ec6B869a7D3B07D6D7a435722E04f29AaC7,0
0x927E79507Ec2Ee68612306Fb4f6eB48096FF379A,23
0x09aB95fCeDaf423149bFCEd9fBeAC04A4FF3D098,0
0xFA26E3b5f91e8e4887E071B1998A767869bF74C0,0
0xc3C3E494DCC65535feae7027dAC91AE5041333Ef,1
0x0b5A101361c1fac44f73F73559Fd75E442281F16,0
0xA941fFB8Cf55FBC1bda2a76fb3E18F44D059f3e7,0
0x42adA0062FC76E56fC33709a2B03f9BddB55975F,1
0x4A7E9A1762c33cB234ea6c28b827f7Fa94c196b2,0
0x3D20ec903c21Cf76565396BAe6cb43B6BA545856,0
0x2DdD3D939DeFf3CfE00a1C405E09a31CE0BD1b4C,0
0xaCA1A84c04896FB2aDf592cef3d905A3dE8Ce9A2,0
0xbCf4edf3dB574D27693EA426eC9aaA275F46F126,0
0x86c46C21693f0Fed36613235b190DAB59e2b010A,0
